,realtime_start,realtime_end,date,value
1766,2025-01-02,2025-01-02,2005-02-03,5.63
1767,2025-01-02,2025-01-02,2005-02-10,5.57
1768,2025-01-02,2025-01-02,2005-02-17,5.62
1769,2025-01-02,2025-01-02,2005-02-24,5.69
1770,2025-01-02,2025-01-02,2005-03-03,5.79
1771,2025-01-02,2025-01-02,2005-03-10,5.85
1772,2025-01-02,2025-01-02,2005-03-17,5.95
1773,2025-01-02,2025-01-02,2005-03-24,6.01
1774,2025-01-02,2025-01-02,2005-03-31,6.04
1775,2025-01-02,2025-01-02,2005-04-07,5.93
1776,2025-01-02,2025-01-02,2005-04-14,5.91
1777,2025-01-02,2025-01-02,2005-04-21,5.80
1778,2025-01-02,2025-01-02,2005-04-28,5.78
1779,2025-01-02,2025-01-02,2005-05-05,5.75
1780,2025-01-02,2025-01-02,2005-05-12,5.77
1781,2025-01-02,2025-01-02,2005-05-19,5.71
1782,2025-01-02,2025-01-02,2005-05-26,5.65
1783,2025-01-02,2025-01-02,2005-06-02,5.62
1784,2025-01-02,2025-01-02,2005-06-09,5.56
1785,2025-01-02,2025-01-02,2005-06-16,5.63
1786,2025-01-02,2025-01-02,2005-06-23,5.57
1787,2025-01-02,2025-01-02,2005-06-30,5.53
1788,2025-01-02,2025-01-02,2005-07-07,5.62
1789,2025-01-02,2025-01-02,2005-07-14,5.66
1790,2025-01-02,2025-01-02,2005-07-21,5.73
1791,2025-01-02,2025-01-02,2005-07-28,5.77
1792,2025-01-02,2025-01-02,2005-08-04,5.82
1793,2025-01-02,2025-01-02,2005-08-11,5.89
1794,2025-01-02,2025-01-02,2005-08-18,5.80
1795,2025-01-02,2025-01-02,2005-08-25,5.77
1796,2025-01-02,2025-01-02,2005-09-01,5.71
1797,2025-01-02,2025-01-02,2005-09-08,5.71
1798,2025-01-02,2025-01-02,2005-09-15,5.74
1799,2025-01-02,2025-01-02,2005-09-22,5.80
1800,2025-01-02,2025-01-02,2005-09-29,5.91
1801,2025-01-02,2025-01-02,2005-10-06,5.98
1802,2025-01-02,2025-01-02,2005-10-13,6.03
1803,2025-01-02,2025-01-02,2005-10-20,6.10
1804,2025-01-02,2025-01-02,2005-10-27,6.15
1805,2025-01-02,2025-01-02,2005-11-03,6.31
1806,2025-01-02,2025-01-02,2005-11-10,6.36
1807,2025-01-02,2025-01-02,2005-11-17,6.37
1808,2025-01-02,2025-01-02,2005-11-23,6.28
1809,2025-01-02,2025-01-02,2005-12-01,6.26
1810,2025-01-02,2025-01-02,2005-12-08,6.32
1811,2025-01-02,2025-01-02,2005-12-15,6.30
1812,2025-01-02,2025-01-02,2005-12-22,6.26
1813,2025-01-02,2025-01-02,2005-12-29,6.22
1814,2025-01-02,2025-01-02,2006-01-05,6.21
1815,2025-01-02,2025-01-02,2006-01-12,6.15
1816,2025-01-02,2025-01-02,2006-01-19,6.10
1817,2025-01-02,2025-01-02,2006-01-26,6.12
1818,2025-01-02,2025-01-02,2006-02-02,6.23
1819,2025-01-02,2025-01-02,2006-02-09,6.24
1820,2025-01-02,2025-01-02,2006-02-16,6.28
1821,2025-01-02,2025-01-02,2006-02-23,6.26
1822,2025-01-02,2025-01-02,2006-03-02,6.24
1823,2025-01-02,2025-01-02,2006-03-09,6.37
1824,2025-01-02,2025-01-02,2006-03-16,6.34
1825,2025-01-02,2025-01-02,2006-03-23,6.32
1826,2025-01-02,2025-01-02,2006-03-30,6.35
1827,2025-01-02,2025-01-02,2006-04-06,6.43
1828,2025-01-02,2025-01-02,2006-04-13,6.49
1829,2025-01-02,2025-01-02,2006-04-20,6.53
1830,2025-01-02,2025-01-02,2006-04-27,6.58
1831,2025-01-02,2025-01-02,2006-05-04,6.59
1832,2025-01-02,2025-01-02,2006-05-11,6.58
1833,2025-01-02,2025-01-02,2006-05-18,6.60
1834,2025-01-02,2025-01-02,2006-05-25,6.62
1835,2025-01-02,2025-01-02,2006-06-01,6.67
1836,2025-01-02,2025-01-02,2006-06-08,6.62
1837,2025-01-02,2025-01-02,2006-06-15,6.63
1838,2025-01-02,2025-01-02,2006-06-22,6.71
1839,2025-01-02,2025-01-02,2006-06-29,6.78
1840,2025-01-02,2025-01-02,2006-07-06,6.79
1841,2025-01-02,2025-01-02,2006-07-13,6.74
1842,2025-01-02,2025-01-02,2006-07-20,6.80
1843,2025-01-02,2025-01-02,2006-07-27,6.72
1844,2025-01-02,2025-01-02,2006-08-03,6.63
1845,2025-01-02,2025-01-02,2006-08-10,6.55
1846,2025-01-02,2025-01-02,2006-08-17,6.52
1847,2025-01-02,2025-01-02,2006-08-24,6.48
1848,2025-01-02,2025-01-02,2006-08-31,6.44
1849,2025-01-02,2025-01-02,2006-09-07,6.47
1850,2025-01-02,2025-01-02,2006-09-14,6.43
1851,2025-01-02,2025-01-02,2006-09-21,6.40
1852,2025-01-02,2025-01-02,2006-09-28,6.31
1853,2025-01-02,2025-01-02,2006-10-05,6.30
1854,2025-01-02,2025-01-02,2006-10-12,6.37
1855,2025-01-02,2025-01-02,2006-10-19,6.36
1856,2025-01-02,2025-01-02,2006-10-26,6.40
1857,2025-01-02,2025-01-02,2006-11-02,6.31
1858,2025-01-02,2025-01-02,2006-11-09,6.33
1859,2025-01-02,2025-01-02,2006-11-16,6.24
1860,2025-01-02,2025-01-02,2006-11-22,6.18
1861,2025-01-02,2025-01-02,2006-11-30,6.14
1862,2025-01-02,2025-01-02,2006-12-07,6.11
1863,2025-01-02,2025-01-02,2006-12-14,6.12
1864,2025-01-02,2025-01-02,2006-12-21,6.13
1865,2025-01-02,2025-01-02,2006-12-28,6.18
1866,2025-01-02,2025-01-02,2007-01-04,6.18
1867,2025-01-02,2025-01-02,2007-01-11,6.21
1868,2025-01-02,2025-01-02,2007-01-18,6.23
1869,2025-01-02,2025-01-02,2007-01-25,6.25
1870,2025-01-02,2025-01-02,2007-02-01,6.34
1871,2025-01-02,2025-01-02,2007-02-08,6.28
1872,2025-01-02,2025-01-02,2007-02-15,6.30
1873,2025-01-02,2025-01-02,2007-02-22,6.22
1874,2025-01-02,2025-01-02,2007-03-01,6.18
1875,2025-01-02,2025-01-02,2007-03-08,6.14
1876,2025-01-02,2025-01-02,2007-03-15,6.14
1877,2025-01-02,2025-01-02,2007-03-22,6.16
1878,2025-01-02,2025-01-02,2007-03-29,6.16
1879,2025-01-02,2025-01-02,2007-04-05,6.17
1880,2025-01-02,2025-01-02,2007-04-12,6.22
1881,2025-01-02,2025-01-02,2007-04-19,6.17
1882,2025-01-02,2025-01-02,2007-04-26,6.16
1883,2025-01-02,2025-01-02,2007-05-03,6.16
1884,2025-01-02,2025-01-02,2007-05-10,6.15
1885,2025-01-02,2025-01-02,2007-05-17,6.21
1886,2025-01-02,2025-01-02,2007-05-24,6.37
1887,2025-01-02,2025-01-02,2007-05-31,6.42
1888,2025-01-02,2025-01-02,2007-06-07,6.53
1889,2025-01-02,2025-01-02,2007-06-14,6.74
1890,2025-01-02,2025-01-02,2007-06-21,6.69
1891,2025-01-02,2025-01-02,2007-06-28,6.67
1892,2025-01-02,2025-01-02,2007-07-05,6.63
1893,2025-01-02,2025-01-02,2007-07-12,6.73
1894,2025-01-02,2025-01-02,2007-07-19,6.73
1895,2025-01-02,2025-01-02,2007-07-26,6.69
1896,2025-01-02,2025-01-02,2007-08-02,6.68
1897,2025-01-02,2025-01-02,2007-08-09,6.59
1898,2025-01-02,2025-01-02,2007-08-16,6.62
1899,2025-01-02,2025-01-02,2007-08-23,6.52
1900,2025-01-02,2025-01-02,2007-08-30,6.45
1901,2025-01-02,2025-01-02,2007-09-06,6.46
1902,2025-01-02,2025-01-02,2007-09-13,6.31
1903,2025-01-02,2025-01-02,2007-09-20,6.34
1904,2025-01-02,2025-01-02,2007-09-27,6.42
1905,2025-01-02,2025-01-02,2007-10-04,6.37
1906,2025-01-02,2025-01-02,2007-10-11,6.40
1907,2025-01-02,2025-01-02,2007-10-18,6.40
1908,2025-01-02,2025-01-02,2007-10-25,6.33
1909,2025-01-02,2025-01-02,2007-11-01,6.26
1910,2025-01-02,2025-01-02,2007-11-08,6.24
1911,2025-01-02,2025-01-02,2007-11-15,6.24
1912,2025-01-02,2025-01-02,2007-11-21,6.20
1913,2025-01-02,2025-01-02,2007-11-29,6.10
1914,2025-01-02,2025-01-02,2007-12-06,5.96
1915,2025-01-02,2025-01-02,2007-12-13,6.11
1916,2025-01-02,2025-01-02,2007-12-20,6.14
1917,2025-01-02,2025-01-02,2007-12-27,6.17
1918,2025-01-02,2025-01-02,2008-01-03,6.07
1919,2025-01-02,2025-01-02,2008-01-10,5.87
1920,2025-01-02,2025-01-02,2008-01-17,5.69
1921,2025-01-02,2025-01-02,2008-01-24,5.48
1922,2025-01-02,2025-01-02,2008-01-31,5.68
1923,2025-01-02,2025-01-02,2008-02-07,5.67
1924,2025-01-02,2025-01-02,2008-02-14,5.72
1925,2025-01-02,2025-01-02,2008-02-21,6.04
1926,2025-01-02,2025-01-02,2008-02-28,6.24
1927,2025-01-02,2025-01-02,2008-03-06,6.03
1928,2025-01-02,2025-01-02,2008-03-13,6.13
1929,2025-01-02,2025-01-02,2008-03-20,5.87
1930,2025-01-02,2025-01-02,2008-03-27,5.85
1931,2025-01-02,2025-01-02,2008-04-03,5.88
1932,2025-01-02,2025-01-02,2008-04-10,5.88
1933,2025-01-02,2025-01-02,2008-04-17,5.88
1934,2025-01-02,2025-01-02,2008-04-24,6.03
1935,2025-01-02,2025-01-02,2008-05-01,6.06
1936,2025-01-02,2025-01-02,2008-05-08,6.05
1937,2025-01-02,2025-01-02,2008-05-15,6.01
1938,2025-01-02,2025-01-02,2008-05-22,5.98
1939,2025-01-02,2025-01-02,2008-05-29,6.08
1940,2025-01-02,2025-01-02,2008-06-05,6.09
1941,2025-01-02,2025-01-02,2008-06-12,6.32
1942,2025-01-02,2025-01-02,2008-06-19,6.42
1943,2025-01-02,2025-01-02,2008-06-26,6.45
1944,2025-01-02,2025-01-02,2008-07-03,6.35
1945,2025-01-02,2025-01-02,2008-07-10,6.37
1946,2025-01-02,2025-01-02,2008-07-17,6.26
1947,2025-01-02,2025-01-02,2008-07-24,6.63
1948,2025-01-02,2025-01-02,2008-07-31,6.52
1949,2025-01-02,2025-01-02,2008-08-07,6.52
1950,2025-01-02,2025-01-02,2008-08-14,6.52
1951,2025-01-02,2025-01-02,2008-08-21,6.47
1952,2025-01-02,2025-01-02,2008-08-28,6.40
1953,2025-01-02,2025-01-02,2008-09-04,6.35
1954,2025-01-02,2025-01-02,2008-09-11,5.93
1955,2025-01-02,2025-01-02,2008-09-18,5.78
1956,2025-01-02,2025-01-02,2008-09-25,6.09
1957,2025-01-02,2025-01-02,2008-10-02,6.10
1958,2025-01-02,2025-01-02,2008-10-09,5.94
1959,2025-01-02,2025-01-02,2008-10-16,6.46
1960,2025-01-02,2025-01-02,2008-10-23,6.04
1961,2025-01-02,2025-01-02,2008-10-30,6.46
1962,2025-01-02,2025-01-02,2008-11-06,6.20
1963,2025-01-02,2025-01-02,2008-11-13,6.14
1964,2025-01-02,2025-01-02,2008-11-20,6.04
1965,2025-01-02,2025-01-02,2008-11-26,5.97
1966,2025-01-02,2025-01-02,2008-12-04,5.53
1967,2025-01-02,2025-01-02,2008-12-11,5.47
1968,2025-01-02,2025-01-02,2008-12-18,5.19
1969,2025-01-02,2025-01-02,2008-12-24,5.14
1970,2025-01-02,2025-01-02,2008-12-31,5.10
1971,2025-01-02,2025-01-02,2009-01-08,5.01
1972,2025-01-02,2025-01-02,2009-01-15,4.96
1973,2025-01-02,2025-01-02,2009-01-22,5.12
1974,2025-01-02,2025-01-02,2009-01-29,5.10
1975,2025-01-02,2025-01-02,2009-02-05,5.25
1976,2025-01-02,2025-01-02,2009-02-12,5.16
1977,2025-01-02,2025-01-02,2009-02-19,5.04
1978,2025-01-02,2025-01-02,2009-02-26,5.07
1979,2025-01-02,2025-01-02,2009-03-05,5.15
1980,2025-01-02,2025-01-02,2009-03-12,5.03
1981,2025-01-02,2025-01-02,2009-03-19,4.98
1982,2025-01-02,2025-01-02,2009-03-26,4.85
1983,2025-01-02,2025-01-02,2009-04-02,4.78
1984,2025-01-02,2025-01-02,2009-04-09,4.87
1985,2025-01-02,2025-01-02,2009-04-16,4.82
1986,2025-01-02,2025-01-02,2009-04-23,4.80
1987,2025-01-02,2025-01-02,2009-04-30,4.78
1988,2025-01-02,2025-01-02,2009-05-07,4.84
1989,2025-01-02,2025-01-02,2009-05-14,4.86
1990,2025-01-02,2025-01-02,2009-05-21,4.82
1991,2025-01-02,2025-01-02,2009-05-28,4.91
1992,2025-01-02,2025-01-02,2009-06-04,5.29
1993,2025-01-02,2025-01-02,2009-06-11,5.59
1994,2025-01-02,2025-01-02,2009-06-18,5.38
1995,2025-01-02,2025-01-02,2009-06-25,5.42
1996,2025-01-02,2025-01-02,2009-07-02,5.32
1997,2025-01-02,2025-01-02,2009-07-09,5.20
1998,2025-01-02,2025-01-02,2009-07-16,5.14
1999,2025-01-02,2025-01-02,2009-07-23,5.20
2000,2025-01-02,2025-01-02,2009-07-30,5.25
2001,2025-01-02,2025-01-02,2009-08-06,5.22
2002,2025-01-02,2025-01-02,2009-08-13,5.29
2003,2025-01-02,2025-01-02,2009-08-20,5.12
2004,2025-01-02,2025-01-02,2009-08-27,5.14
2005,2025-01-02,2025-01-02,2009-09-03,5.08
2006,2025-01-02,2025-01-02,2009-09-10,5.07
2007,2025-01-02,2025-01-02,2009-09-17,5.04
2008,2025-01-02,2025-01-02,2009-09-24,5.04
2009,2025-01-02,2025-01-02,2009-10-01,4.94
2010,2025-01-02,2025-01-02,2009-10-08,4.87
2011,2025-01-02,2025-01-02,2009-10-15,4.92
2012,2025-01-02,2025-01-02,2009-10-22,5.00
2013,2025-01-02,2025-01-02,2009-10-29,5.03
2014,2025-01-02,2025-01-02,2009-11-05,4.98
2015,2025-01-02,2025-01-02,2009-11-12,4.91
2016,2025-01-02,2025-01-02,2009-11-19,4.83
2017,2025-01-02,2025-01-02,2009-11-25,4.78
2018,2025-01-02,2025-01-02,2009-12-03,4.71
2019,2025-01-02,2025-01-02,2009-12-10,4.81
2020,2025-01-02,2025-01-02,2009-12-17,4.94
2021,2025-01-02,2025-01-02,2009-12-24,5.05
2022,2025-01-02,2025-01-02,2009-12-31,5.14
2023,2025-01-02,2025-01-02,2010-01-07,5.09
2024,2025-01-02,2025-01-02,2010-01-14,5.06
2025,2025-01-02,2025-01-02,2010-01-21,4.99
2026,2025-01-02,2025-01-02,2010-01-28,4.98
2027,2025-01-02,2025-01-02,2010-02-04,5.01
2028,2025-01-02,2025-01-02,2010-02-11,4.97
2029,2025-01-02,2025-01-02,2010-02-18,4.93
2030,2025-01-02,2025-01-02,2010-02-25,5.05
2031,2025-01-02,2025-01-02,2010-03-04,4.97
2032,2025-01-02,2025-01-02,2010-03-11,4.95
2033,2025-01-02,2025-01-02,2010-03-18,4.96
2034,2025-01-02,2025-01-02,2010-03-25,4.99
2035,2025-01-02,2025-01-02,2010-04-01,5.08
2036,2025-01-02,2025-01-02,2010-04-08,5.21
2037,2025-01-02,2025-01-02,2010-04-15,5.07
2038,2025-01-02,2025-01-02,2010-04-22,5.07
2039,2025-01-02,2025-01-02,2010-04-29,5.06
2040,2025-01-02,2025-01-02,2010-05-06,5.00
2041,2025-01-02,2025-01-02,2010-05-13,4.93
2042,2025-01-02,2025-01-02,2010-05-20,4.84
2043,2025-01-02,2025-01-02,2010-05-27,4.78
2044,2025-01-02,2025-01-02,2010-06-03,4.79
2045,2025-01-02,2025-01-02,2010-06-10,4.72
2046,2025-01-02,2025-01-02,2010-06-17,4.75
2047,2025-01-02,2025-01-02,2010-06-24,4.69
2048,2025-01-02,2025-01-02,2010-07-01,4.58
2049,2025-01-02,2025-01-02,2010-07-08,4.57
2050,2025-01-02,2025-01-02,2010-07-15,4.57
2051,2025-01-02,2025-01-02,2010-07-22,4.56
2052,2025-01-02,2025-01-02,2010-07-29,4.54
2053,2025-01-02,2025-01-02,2010-08-05,4.49
2054,2025-01-02,2025-01-02,2010-08-12,4.44
2055,2025-01-02,2025-01-02,2010-08-19,4.42
2056,2025-01-02,2025-01-02,2010-08-26,4.36
2057,2025-01-02,2025-01-02,2010-09-02,4.32
2058,2025-01-02,2025-01-02,2010-09-09,4.35
2059,2025-01-02,2025-01-02,2010-09-16,4.37
2060,2025-01-02,2025-01-02,2010-09-23,4.37
2061,2025-01-02,2025-01-02,2010-09-30,4.32
2062,2025-01-02,2025-01-02,2010-10-07,4.27
2063,2025-01-02,2025-01-02,2010-10-14,4.19
2064,2025-01-02,2025-01-02,2010-10-21,4.21
2065,2025-01-02,2025-01-02,2010-10-28,4.23
2066,2025-01-02,2025-01-02,2010-11-04,4.24
2067,2025-01-02,2025-01-02,2010-11-11,4.17
2068,2025-01-02,2025-01-02,2010-11-18,4.39
2069,2025-01-02,2025-01-02,2010-11-24,4.40
2070,2025-01-02,2025-01-02,2010-12-02,4.46
2071,2025-01-02,2025-01-02,2010-12-09,4.61
2072,2025-01-02,2025-01-02,2010-12-16,4.83
2073,2025-01-02,2025-01-02,2010-12-23,4.81
2074,2025-01-02,2025-01-02,2010-12-30,4.86
2075,2025-01-02,2025-01-02,2011-01-06,4.77
2076,2025-01-02,2025-01-02,2011-01-13,4.71
2077,2025-01-02,2025-01-02,2011-01-20,4.74
2078,2025-01-02,2025-01-02,2011-01-27,4.80
2079,2025-01-02,2025-01-02,2011-02-03,4.81
2080,2025-01-02,2025-01-02,2011-02-10,5.05
2081,2025-01-02,2025-01-02,2011-02-17,5.00
2082,2025-01-02,2025-01-02,2011-02-24,4.95
2083,2025-01-02,2025-01-02,2011-03-03,4.87
2084,2025-01-02,2025-01-02,2011-03-10,4.88
2085,2025-01-02,2025-01-02,2011-03-17,4.76
2086,2025-01-02,2025-01-02,2011-03-24,4.81
2087,2025-01-02,2025-01-02,2011-03-31,4.86
2088,2025-01-02,2025-01-02,2011-04-07,4.87
2089,2025-01-02,2025-01-02,2011-04-14,4.91
2090,2025-01-02,2025-01-02,2011-04-21,4.80
2091,2025-01-02,2025-01-02,2011-04-28,4.78
2092,2025-01-02,2025-01-02,2011-05-05,4.71
2093,2025-01-02,2025-01-02,2011-05-12,4.63
2094,2025-01-02,2025-01-02,2011-05-19,4.61
2095,2025-01-02,2025-01-02,2011-05-26,4.60
2096,2025-01-02,2025-01-02,2011-06-02,4.55
2097,2025-01-02,2025-01-02,2011-06-09,4.49
2098,2025-01-02,2025-01-02,2011-06-16,4.50
2099,2025-01-02,2025-01-02,2011-06-23,4.50
2100,2025-01-02,2025-01-02,2011-06-30,4.51
2101,2025-01-02,2025-01-02,2011-07-07,4.60
2102,2025-01-02,2025-01-02,2011-07-14,4.51
2103,2025-01-02,2025-01-02,2011-07-21,4.52
2104,2025-01-02,2025-01-02,2011-07-28,4.55
2105,2025-01-02,2025-01-02,2011-08-04,4.39
2106,2025-01-02,2025-01-02,2011-08-11,4.32
2107,2025-01-02,2025-01-02,2011-08-18,4.15
2108,2025-01-02,2025-01-02,2011-08-25,4.22
2109,2025-01-02,2025-01-02,2011-09-01,4.22
2110,2025-01-02,2025-01-02,2011-09-08,4.12
2111,2025-01-02,2025-01-02,2011-09-15,4.09
2112,2025-01-02,2025-01-02,2011-09-22,4.09
2113,2025-01-02,2025-01-02,2011-09-29,4.01
2114,2025-01-02,2025-01-02,2011-10-06,3.94
2115,2025-01-02,2025-01-02,2011-10-13,4.12
2116,2025-01-02,2025-01-02,2011-10-20,4.11
2117,2025-01-02,2025-01-02,2011-10-27,4.10
2118,2025-01-02,2025-01-02,2011-11-03,4.00
2119,2025-01-02,2025-01-02,2011-11-10,3.99
2120,2025-01-02,2025-01-02,2011-11-17,4.00
2121,2025-01-02,2025-01-02,2011-11-23,3.98
2122,2025-01-02,2025-01-02,2011-12-01,4.00
2123,2025-01-02,2025-01-02,2011-12-08,3.99
2124,2025-01-02,2025-01-02,2011-12-15,3.94
2125,2025-01-02,2025-01-02,2011-12-22,3.91
2126,2025-01-02,2025-01-02,2011-12-29,3.95
2127,2025-01-02,2025-01-02,2012-01-05,3.91
2128,2025-01-02,2025-01-02,2012-01-12,3.89
2129,2025-01-02,2025-01-02,2012-01-19,3.88
2130,2025-01-02,2025-01-02,2012-01-26,3.98
2131,2025-01-02,2025-01-02,2012-02-02,3.87
2132,2025-01-02,2025-01-02,2012-02-09,3.87
2133,2025-01-02,2025-01-02,2012-02-16,3.87
2134,2025-01-02,2025-01-02,2012-02-23,3.95
2135,2025-01-02,2025-01-02,2012-03-01,3.90
2136,2025-01-02,2025-01-02,2012-03-08,3.88
2137,2025-01-02,2025-01-02,2012-03-15,3.92
2138,2025-01-02,2025-01-02,2012-03-22,4.08
2139,2025-01-02,2025-01-02,2012-03-29,3.99
2140,2025-01-02,2025-01-02,2012-04-05,3.98
2141,2025-01-02,2025-01-02,2012-04-12,3.88
2142,2025-01-02,2025-01-02,2012-04-19,3.90
2143,2025-01-02,2025-01-02,2012-04-26,3.88
2144,2025-01-02,2025-01-02,2012-05-03,3.84
2145,2025-01-02,2025-01-02,2012-05-10,3.83
2146,2025-01-02,2025-01-02,2012-05-17,3.79
2147,2025-01-02,2025-01-02,2012-05-24,3.78
2148,2025-01-02,2025-01-02,2012-05-31,3.75
2149,2025-01-02,2025-01-02,2012-06-07,3.67
2150,2025-01-02,2025-01-02,2012-06-14,3.71
2151,2025-01-02,2025-01-02,2012-06-21,3.66
2152,2025-01-02,2025-01-02,2012-06-28,3.66
2153,2025-01-02,2025-01-02,2012-07-05,3.62
2154,2025-01-02,2025-01-02,2012-07-12,3.56
2155,2025-01-02,2025-01-02,2012-07-19,3.53
2156,2025-01-02,2025-01-02,2012-07-26,3.49
2157,2025-01-02,2025-01-02,2012-08-02,3.55
2158,2025-01-02,2025-01-02,2012-08-09,3.59
2159,2025-01-02,2025-01-02,2012-08-16,3.62
2160,2025-01-02,2025-01-02,2012-08-23,3.66
2161,2025-01-02,2025-01-02,2012-08-30,3.59
2162,2025-01-02,2025-01-02,2012-09-06,3.55
2163,2025-01-02,2025-01-02,2012-09-13,3.55
2164,2025-01-02,2025-01-02,2012-09-20,3.49
2165,2025-01-02,2025-01-02,2012-09-27,3.40
2166,2025-01-02,2025-01-02,2012-10-04,3.36
2167,2025-01-02,2025-01-02,2012-10-11,3.39
2168,2025-01-02,2025-01-02,2012-10-18,3.37
2169,2025-01-02,2025-01-02,2012-10-25,3.41
2170,2025-01-02,2025-01-02,2012-11-01,3.39
2171,2025-01-02,2025-01-02,2012-11-08,3.40
2172,2025-01-02,2025-01-02,2012-11-15,3.34
2173,2025-01-02,2025-01-02,2012-11-21,3.31
2174,2025-01-02,2025-01-02,2012-11-29,3.32
2175,2025-01-02,2025-01-02,2012-12-06,3.34
2176,2025-01-02,2025-01-02,2012-12-13,3.32
2177,2025-01-02,2025-01-02,2012-12-20,3.37
2178,2025-01-02,2025-01-02,2012-12-27,3.35
2179,2025-01-02,2025-01-02,2013-01-03,3.34
2180,2025-01-02,2025-01-02,2013-01-10,3.40
2181,2025-01-02,2025-01-02,2013-01-17,3.38
2182,2025-01-02,2025-01-02,2013-01-24,3.42
2183,2025-01-02,2025-01-02,2013-01-31,3.53
2184,2025-01-02,2025-01-02,2013-02-07,3.53
2185,2025-01-02,2025-01-02,2013-02-14,3.53
2186,2025-01-02,2025-01-02,2013-02-21,3.56
2187,2025-01-02,2025-01-02,2013-02-28,3.51
2188,2025-01-02,2025-01-02,2013-03-07,3.52
2189,2025-01-02,2025-01-02,2013-03-14,3.63
2190,2025-01-02,2025-01-02,2013-03-21,3.54
2191,2025-01-02,2025-01-02,2013-03-28,3.57
2192,2025-01-02,2025-01-02,2013-04-04,3.54
2193,2025-01-02,2025-01-02,2013-04-11,3.43
2194,2025-01-02,2025-01-02,2013-04-18,3.41
2195,2025-01-02,2025-01-02,2013-04-25,3.40
2196,2025-01-02,2025-01-02,2013-05-02,3.35
2197,2025-01-02,2025-01-02,2013-05-09,3.42
2198,2025-01-02,2025-01-02,2013-05-16,3.51
2199,2025-01-02,2025-01-02,2013-05-23,3.59
2200,2025-01-02,2025-01-02,2013-05-30,3.81
2201,2025-01-02,2025-01-02,2013-06-06,3.91
2202,2025-01-02,2025-01-02,2013-06-13,3.98
2203,2025-01-02,2025-01-02,2013-06-20,3.93
2204,2025-01-02,2025-01-02,2013-06-27,4.46
2205,2025-01-02,2025-01-02,2013-07-03,4.29
2206,2025-01-02,2025-01-02,2013-07-11,4.51
2207,2025-01-02,2025-01-02,2013-07-18,4.37
2208,2025-01-02,2025-01-02,2013-07-25,4.31
2209,2025-01-02,2025-01-02,2013-08-01,4.39
2210,2025-01-02,2025-01-02,2013-08-08,4.40
2211,2025-01-02,2025-01-02,2013-08-15,4.40
2212,2025-01-02,2025-01-02,2013-08-22,4.58
2213,2025-01-02,2025-01-02,2013-08-29,4.51
2214,2025-01-02,2025-01-02,2013-09-05,4.57
2215,2025-01-02,2025-01-02,2013-09-12,4.57
2216,2025-01-02,2025-01-02,2013-09-19,4.50
2217,2025-01-02,2025-01-02,2013-09-26,4.32
2218,2025-01-02,2025-01-02,2013-10-03,4.22
2219,2025-01-02,2025-01-02,2013-10-10,4.23
2220,2025-01-02,2025-01-02,2013-10-17,4.28
2221,2025-01-02,2025-01-02,2013-10-24,4.13
2222,2025-01-02,2025-01-02,2013-10-31,4.10
2223,2025-01-02,2025-01-02,2013-11-07,4.16
2224,2025-01-02,2025-01-02,2013-11-14,4.35
2225,2025-01-02,2025-01-02,2013-11-21,4.22
2226,2025-01-02,2025-01-02,2013-11-27,4.29
2227,2025-01-02,2025-01-02,2013-12-05,4.46
2228,2025-01-02,2025-01-02,2013-12-12,4.42
2229,2025-01-02,2025-01-02,2013-12-19,4.47
2230,2025-01-02,2025-01-02,2013-12-26,4.48
2231,2025-01-02,2025-01-02,2014-01-02,4.53
2232,2025-01-02,2025-01-02,2014-01-09,4.51
2233,2025-01-02,2025-01-02,2014-01-16,4.41
2234,2025-01-02,2025-01-02,2014-01-23,4.39
2235,2025-01-02,2025-01-02,2014-01-30,4.32
2236,2025-01-02,2025-01-02,2014-02-06,4.23
2237,2025-01-02,2025-01-02,2014-02-13,4.28
2238,2025-01-02,2025-01-02,2014-02-20,4.33
2239,2025-01-02,2025-01-02,2014-02-27,4.37
2240,2025-01-02,2025-01-02,2014-03-06,4.28
2241,2025-01-02,2025-01-02,2014-03-13,4.37
2242,2025-01-02,2025-01-02,2014-03-20,4.32
2243,2025-01-02,2025-01-02,2014-03-27,4.40
2244,2025-01-02,2025-01-02,2014-04-03,4.41
2245,2025-01-02,2025-01-02,2014-04-10,4.34
2246,2025-01-02,2025-01-02,2014-04-17,4.27
2247,2025-01-02,2025-01-02,2014-04-24,4.33
2248,2025-01-02,2025-01-02,2014-05-01,4.29
2249,2025-01-02,2025-01-02,2014-05-08,4.21
2250,2025-01-02,2025-01-02,2014-05-15,4.20
2251,2025-01-02,2025-01-02,2014-05-22,4.14
2252,2025-01-02,2025-01-02,2014-05-29,4.12
2253,2025-01-02,2025-01-02,2014-06-05,4.14
2254,2025-01-02,2025-01-02,2014-06-12,4.20
2255,2025-01-02,2025-01-02,2014-06-19,4.17
2256,2025-01-02,2025-01-02,2014-06-26,4.14
2257,2025-01-02,2025-01-02,2014-07-03,4.12
2258,2025-01-02,2025-01-02,2014-07-10,4.15
2259,2025-01-02,2025-01-02,2014-07-17,4.13
2260,2025-01-02,2025-01-02,2014-07-24,4.13
2261,2025-01-02,2025-01-02,2014-07-31,4.12
2262,2025-01-02,2025-01-02,2014-08-07,4.14
2263,2025-01-02,2025-01-02,2014-08-14,4.12
2264,2025-01-02,2025-01-02,2014-08-21,4.10
